DEPT,AF20,AF30,AF60,AF90,AT10,AT20,AT30,AT60,AT90,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CFF2,CHI1,CHI2,CMFF,CMRP_3MS,CMRP_3MS_MW[0],DPHZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,DXFE_WALK2,GCF1,GCF2,GR_EDTC,HBHK,HCAL,HCGR,HD1_PPC1,HD1_PPC2,HD2_PPC1,HD2_PPC2,HDRA,HFK,HSGR,HTHO,HTPR,HTUR,HURA,KSDR,KTIM,MAXXENE_OVERALL,MINXENE_OVERALL,NPOR,PEFZ,PR,PXND_HILT,RDF1,RDF2,RHOZ,T2CUTOFF,T2LM,T2_DIST_MW[0],TCMR,TDEP,TENS,VPVS,PHIT_NMR,PHIE_NMR,CBW,FFI,BVIE,PHIT_CHART,RHOMAA_CHART,VSH_GR,VSH_ND,VSH_DT,VSH_HL,PHIT_USED,BVW,SWT,BVO,MSTAR_APP,MSTAR_FIT,PHIT,CBWapp,SAL,Swb,Qv,Bdacy,MSTAR,SW_CP,BVWT_CP,BVWe_CP,PHIE
10124.0,6.2745,6.2089,6.1846,6.0142,5.6189,5.6659,5.6074,5.6805,5.4763,8.75,0.0087,0.0023,0.0235,0.0079,0.0,0.0135,0.0107,0.0,0.0556,1.1935,1.1541,0.0241,0.0556,0.0566,0.0498,62.7273,104.0,0.0231,0.1353,0.2735,0.0249,0.0031,0.0,0.9721,0.9857,72.50624,-0.0005,8.3836,50.7674,8.8915,8.8208,9.0096,9.021,-0.0048,0.017,65.2106,6.3275,3.7287,2.9936,2.1137,0.0248,0.0636,9.1535,0.6206,0.0836,3.6599,0.2141,0.0698,1.7278,0.982,2.6248,33.0,17.7473,0.0,0.0666,1176383488.0,3705.2,1.658,0.0666,0.0556,0.011,0.0241,0.0315,0.07465038258125538,2.741472730194835,0.1554463157894737,0.1198010752688175,0.13528283870967792,0.1376236955291456,0.07465038258125538,0.038116229618808554,0.5105965743353001,0.036534152962446824,2.300295379042675,1.9276236955291457,0.07465038258125538,0.013762369552914561,450.64158177023694,0.18435765600979354,0.7366463245330536,12.185703932274844,1.9276236955291457,0.5522986337155324,0.041229304305969126,0.027466934753054565,0.06088801302834082
10124.5,6.1733,6.1207,6.0969,5.9224,5.8657,5.8384,5.8572,5.8981,5.7458,8.75,0.009,0.0092,0.0229,0.0171,0.0,0.0073,0.012,0.001,0.0603,1.2198,1.2878,0.0203,0.0603,0.0643,0.0566,63.2727,104.7273,0.0228,0.1294,0.28,0.0208,0.0033,0.0,0.9721,0.9857,74.63137,-0.0005,8.3791,53.7763,8.8915,8.8208,9.0225,9.0474,-0.0063,0.0176,67.6395,6.937,3.947,3.4574,2.0064,0.0289,0.0463,9.1432,0.6364,0.0811,3.6549,0.2126,0.0747,1.7278,0.982,2.6132,33.0,13.778,0.0,0.0785,1176384000.0,3691.8,1.6552,0.0785,0.0603,0.0182,0.0203,0.04,0.07463195203089389,2.7371878134974255,0.18711894736842105,0.09915725806451627,0.12338382795698968,0.14313810271646865,0.07463195203089389,0.03719714794581616,0.49840781238601944,0.037434804085077725,2.318587501043831,1.9331381027164687,0.07463195203089389,0.014313810271646866,450.64158177023694,0.19179198563266397,0.7663520156911349,12.185703932274844,1.9331381027164687,0.539113111728881,0.040235063893775784,0.025921253622128916,0.06031814175924702
10125.0,6.1175,6.0736,6.0288,5.8649,6.2363,6.2915,6.256,6.2197,6.0651,8.75,0.0071,0.0171,0.014,0.0226,0.004,0.0068,0.0102,0.0026,0.0602,1.3516,1.3079,0.0236,0.0602,0.064,0.0531,64.0,105.4545,0.0233,0.1338,0.2727,0.0141,0.0034,0.0,0.9721,0.9857,73.07587,-0.0005,8.3261,54.5745,8.8677,8.8684,9.0225,9.078,-0.004,0.0177,69.7201,7.1037,4.0072,3.2416,2.1914,0.045,0.0762,9.1293,0.6533,0.0779,3.693,0.2085,0.0747,1.7278,0.982,2.6192,33.0,14.893,0.0007,0.0844,1176384512.0,3681.1,1.6477,0.0844,0.0602,0.0242,0.0236,0.0366,0.07342259110996763,2.736218775899129,0.19552105263157896,0.1004744623655915,0.156455913978495,0.14799775749858524,0.07342259110996763,0.03613589290150784,0.4921631388272014,0.037286698208459784,2.324791917099888,1.9379977574985854,0.07342259110996763,0.014799775749858524,450.64158177023694,0.20156978289818692,0.805421607774114,12.185703932274844,1.9379977574985854,0.5337496251997786,0.03918928048614182,0.024389504736283298,0.058622815360109104
10125.5,6.0808,6.025,5.978,5.8064,6.3334,6.4696,6.4311,6.3871,6.2481,8.75,0.0153,0.0133,0.0048,0.0198,0.0117,0.0066,0.0074,0.0042,0.0544,1.2638,1.2885,0.0299,0.0544,0.054,0.0483,64.3636,105.4545,0.023,0.1431,0.2602,0.0024,0.002,0.0,0.9721,0.9857,72.26476,-0.0005,8.3217,51.9639,8.8557,8.7738,8.9967,9.021,-0.001,0.017,66.492,6.6864,3.9305,3.266,2.0473,0.0385,0.1504,9.1156,0.6797,0.0783,3.7131,0.2032,0.074,1.7278,0.982,2.6274,33.0,14.2254,0.0013,0.0831,1176385024.0,3725.5,1.6384,0.0831,0.0544,0.0287,0.0299,0.0245,0.06897090319831782,2.746883327634353,0.16804105263157898,0.11221908602150567,0.18484438709677511,0.1485317365591404,0.06897090319831782,0.035391870558509536,0.5131420485642232,0.033579032639808284,2.2815311858469234,1.9385317365591404,0.06897090319831782,0.01485317365591404,450.64158177023694,0.21535419962829058,0.8605006326426194,12.185703932274844,1.9385317365591404,0.5577941850764017,0.038471568743489074,0.02361839508757503,0.05411772954240378
10126.0,5.9685,5.8978,5.8517,5.6725,6.1393,6.3254,6.2576,6.1861,6.0978,8.75,0.0281,0.0077,0.0002,0.0139,0.0143,0.0063,0.005,0.0049,0.0446,1.3292,1.1662,0.0305,0.0446,0.0432,0.0477,64.3636,105.4545,0.0269,0.1464,0.2492,0.0003,0.0023,0.0,0.9721,0.9857,69.80405,-0.0005,8.3261,49.053,8.8557,8.7856,8.9967,9.0341,-0.0002,0.016,61.9028,6.3554,3.976,3.5107,1.8103,0.0156,0.156,9.1019,0.7144,0.0801,3.701,0.2032,0.0753,1.7278,0.982,2.6285,33.0,9.6643,0.0023,0.0804,1176385536.0,3670.2,1.6384,0.0804,0.0446,0.0358,0.0305,0.0141,0.06958837920069155,2.7477309656280786,0.13739999999999997,0.11743279569892467,0.18735191397849493,0.1523923548387098,0.06958837920069155,0.03586122423275909,0.5153335175307935,0.033727154967932466,2.280024938138932,1.9423923548387099,0.06958837920069155,0.015239235483870982,450.64158177023694,0.21899109677380643,0.8750327490349362,12.185703932274844,1.9423923548387099,0.5627879762465645,0.039163503100635724,0.023924267616764743,0.05434914371682057
10126.5,5.7898,5.7076,5.6547,5.4785,5.6983,5.878,5.7755,5.7461,5.6257,8.75,0.0216,0.011,0.0065,0.0076,0.0086,0.0065,0.0019,0.0055,0.0367,1.0885,1.1215,0.0226,0.0367,0.0286,0.0455,63.6364,105.4545,0.0268,0.1537,0.2406,0.0,0.0019,0.0,0.9721,0.9857,70.82673,-0.0005,8.3482,45.8781,8.8557,8.7033,8.9967,9.021,-0.0002,0.0149,58.52,5.9728,4.0084,3.3901,1.7618,0.0062,0.0541,9.0783,0.7482,0.0759,3.6714,0.2137,0.075,1.7278,0.982,2.6321,33.0,8.1995,0.0029,0.0693,1176386048.0,3703.0,1.6571,0.0693,0.0367,0.0326,0.0226,0.0141,0.0673647667086505,2.7460930247339994,0.10398000000000003,0.11347311827956999,0.17616636559139817,0.1400731827956991,0.0673647667086505,0.03724784954000394,0.5529277597159827,0.030116917168646565,2.2227052411132946,1.9300731827956992,0.0673647667086505,0.014007318279569912,450.64158177023694,0.20793240983303504,0.8308450474477118,12.185703932274844,1.9300731827956992,0.6024348528564883,0.04058288331983753,0.026575565040267618,0.05335744842908059
10127.0,5.5958,5.5057,5.4636,5.2814,5.2489,5.3492,5.2535,5.2445,5.1206,8.75,0.0133,0.0161,0.0116,0.0024,0.0065,0.0047,0.0024,0.0042,0.0317,1.2991,1.2908,0.0177,0.0317,0.0256,0.0436,62.9091,105.4545,0.0273,0.1526,0.2412,0.0001,0.0026,0.0,0.9721,0.9857,69.88699,-0.0005,8.3394,45.546,8.8558,8.7033,8.9967,9.0079,-0.0004,0.0152,58.942,5.7153,3.7702,3.1068,1.8396,0.0031,0.0233,9.0582,0.7762,0.0755,3.6546,0.2238,0.0741,1.7278,0.982,2.6355,33.0,7.4147,0.0018,0.0611,1176386560.0,3718.1,1.6763,0.0611,0.0317,0.0294,0.0177,0.014,0.06680643337490962,2.7460216522778715,0.10048421052631579,0.11716397849462364,0.16452223655914,0.1325032235427279,0.06680643337490962,0.03904000691992061,0.584374961327943,0.02776642645498901,2.1811033874598262,1.922503223542728,0.06680643337490962,0.01325032235427279,450.64158177023694,0.1983390174403352,0.7925122903556479,12.185703932274844,1.922503223542728,0.6360387442351784,0.04249147999060862,0.02924115763633583,0.05355611102063683
10127.5,5.4351,5.3427,5.3057,5.1118,5.2445,5.32,5.2162,5.2071,5.0735,8.75,0.006,0.017,0.0185,0.0011,0.0061,0.0074,0.003,0.0036,0.0397,1.1744,1.2586,0.0201,0.0397,0.0379,0.0418,62.9091,105.4545,0.0208,0.1524,0.2528,0.0,0.0014,0.0,0.9721,0.9857,70.9682,-0.0005,8.3342,49.1399,8.8677,8.809,8.9968,9.021,0.0001,0.0163,64.2624,6.179,3.7831,2.9674,2.0823,0.007,0.0344,9.0429,0.7981,0.0741,3.6167,0.2238,0.0726,1.7278,0.982,2.6384,33.0,10.7029,0.0013,0.0626,1176387072.0,3727.0,1.6763,0.0626,0.0397,0.0229,0.0201,0.0196,0.05838623409608603,2.732470648270579,0.13831473684210524,0.11810618279569898,0.1711329892473117,0.14461958602150535,0.05838623409608603,0.038743704568059575,0.6635760152692703,0.019642529528026455,2.074411393476936,1.9346195860215054,0.05838623409608603,0.014461958602150535,450.64158177023694,0.24769466340902443,0.9897249040583201,12.185703932274844,1.9346195860215054,0.7364577921986646,0.04299899705719791,0.028537038455047375,0.043924275493935495
10128.0,5.3296,5.2364,5.2047,5.008,5.2388,5.403,5.276,5.2527,5.1328,8.75,0.0004,0.0154,0.0341,0.0039,0.0,0.0118,0.0095,0.0001,0.0594,1.3289,1.2063,0.0214,0.0594,0.0552,0.0476,62.3636,105.4545,0.0214,0.1363,0.2713,0.008,0.0013,0.0,0.9721,0.9857,71.86765,-0.0005,8.335,48.3403,8.8558,8.7973,8.9839,8.9948,-0.0005,0.0162,66.3168,6.0104,3.7139,2.4324,2.471,0.024,0.0507,9.0367,0.8186,0.0668,3.5493,0.2311,0.0731,1.7278,0.982,2.6286,33.0,13.6932,0.0013,0.0752,1176387584.0,3729.3,1.691,0.0752,0.0594,0.0158,0.0214,0.038,0.05642393484349842,2.7252473218473114,0.1298978947368421,0.0898575268817207,0.134246537634409,0.11205203225806484,0.05642393484349842,0.038395717868567686,0.6804863569877726,0.018028216974930733,2.0537854025231157,1.902052032258065,0.05642393484349842,0.011205203225806485,450.64158177023694,0.1985895392954437,0.793513311998986,12.185703932274844,1.902052032258065,0.7358662257054219,0.04152046797273383,0.030315264746927344,0.04521873161769194
10128.5,5.2906,5.1957,5.1664,4.9647,5.0886,5.2226,5.0555,5.0664,4.9228,8.75,0.0,0.01,0.0408,0.004,0.0,0.0163,0.0118,0.0,0.073,1.2913,1.2592,0.0282,0.073,0.0681,0.0566,62.7273,105.8182,0.0232,0.1351,0.2704,0.0144,0.0011,0.0,0.9721,0.9857,71.92794,-0.0005,8.36,49.8102,8.8797,8.82,8.9967,9.0168,-0.0015,0.0171,69.1278,5.9559,3.4868,2.3688,2.5143,0.0671,0.1257,9.0406,0.8305,0.0841,3.4419,0.2291,0.0784,1.7278,0.982,2.6132,33.0,18.8324,0.0015,0.0829,1176388096.0,3698.3,1.687,0.0829,0.073,0.0099,0.0282,0.0448,0.07563632573683006,2.7389467834316674,0.1453705263157895,0.10540725806451633,0.10883982795698963,0.12538889219015292,0.07563632573683006,0.04028287576914836,0.5325863647754265,0.0353534499676817,2.270715454739883,1.915388892190153,0.07563632573683006,0.012538889219015293,450.64158177023694,0.16577866649211986,0.6624094057201707,12.185703932274844,1.915388892190153,0.5734749964025692,0.04337554162983217,0.030836652410816876,0.06309743651781477
10129.0,5.3254,5.2176,5.1996,4.9767,4.9386,4.896,4.7979,4.8798,4.6904,8.75,0.0,0.0072,0.0373,0.0077,0.0,0.0179,0.0109,0.0,0.0739,1.3048,1.2361,0.0288,0.0739,0.0679,0.0633,63.2727,106.5455,0.0346,0.121,0.2697,0.0283,0.0034,0.0,0.9721,0.9857,75.26611,-0.0005,8.3659,48.9747,8.8797,8.8208,8.9839,9.021,-0.0028,0.0167,68.2085,5.93,3.5576,2.3776,2.4941,0.0791,0.1309,9.0484,0.8374,0.093,3.3942,0.2276,0.0835,1.7278,0.982,2.6017,33.0,21.4207,0.0025,0.081,1176388608.0,3715.8,1.6839,0.081,0.0739,0.0071,0.0288,0.0451,0.08596787004573553,2.740748476770168,0.1365757894736842,0.10864650537634431,0.09716877419354919,0.1168722818336167,0.08596787004573553,0.041769787539644644,0.4858767294969948,0.044198082506090884,2.369491922912071,1.9068722818336168,0.08596787004573553,0.01168722818336167,450.64158177023694,0.13594879316125874,0.5432168154797193,12.185703932274844,1.9068722818336168,0.5171217273994297,0.04445585345890045,0.03276862527553878,0.07428064186237386
10129.5,5.4687,5.3431,5.3041,5.0914,5.3443,5.1471,5.0496,5.0874,4.9382,8.75,0.0,0.0063,0.0317,0.0163,0.0,0.009,0.0085,0.0,0.0656,1.2683,1.3347,0.0176,0.0656,0.0591,0.0598,64.3636,107.2727,0.0372,0.1341,0.2508,0.0316,0.0045,0.0,0.9721,0.9857,74.00289,-0.0005,8.357,50.8667,8.8797,8.809,8.9967,9.021,-0.0032,0.0177,69.3363,5.942,3.3603,2.5245,2.3537,0.0302,0.0279,9.0604,0.841,0.0966,3.4572,0.2187,0.0873,1.7278,0.982,2.6078,33.0,16.7943,0.0014,0.0719,1176389120.0,3713.9,1.6667,0.0719,0.0656,0.0063,0.0176,0.048,0.0855129134261188,2.7417391230149404,0.15649157894736843,0.12426344086021535,0.14016481720430185,0.14037750990379189,0.0855129134261188,0.04067261207266069,0.4756312285839833,0.044840301353458116,2.3853148514447304,1.9303775099037919,0.0855129134261188,0.01403775099037919,450.64158177023694,0.16415942841787848,0.6559393420311936,12.185703932274844,1.9303775099037919,0.5133376609227003,0.0438969989568492,0.029859247966470007,0.07147516243573962
10130.0,5.5575,5.3915,5.3327,5.1268,6.2153,5.9864,5.8549,5.7411,5.6494,8.75,0.0,0.0069,0.0299,0.0123,0.0098,0.0033,0.0019,0.005,0.0622,1.3276,1.2205,0.02,0.0622,0.0611,0.0498,65.2727,107.2727,0.0354,0.1448,0.2413,0.0294,0.005,0.0,0.9721,0.9857,73.37998,-0.0005,8.3379,49.3119,8.8678,8.8208,8.9967,9.021,-0.0022,0.017,67.0522,5.8279,3.4227,2.5537,2.2821,0.0261,0.0376,9.07,0.8424,0.0873,3.5911,0.206,0.0837,1.7278,0.982,2.6248,33.0,16.9294,0.0,0.069,1176389632.0,3690.5,1.6435,0.069,0.0622,0.0068,0.02,0.0422,0.07539272838357684,2.7436353124931347,0.14012526315789475,0.1275094086021509,0.20316017204301118,0.16533479032258103,0.07539272838357684,0.03755278393967302,0.4980955689601137,0.037839944443903824,2.3211389251574377,1.955334790322581,0.07539272838357684,0.016533479032258103,450.64158177023694,0.2192980594645739,0.8762592939087255,12.185703932274844,1.955334790322581,0.5476837625694764,0.04129137315149592,0.024757894119237817,0.05885924935131874
10130.5,5.6502,5.439,5.3478,5.1583,6.7527,6.3359,6.0195,5.959,5.7803,8.75,0.0002,0.0136,0.031,0.012,0.0125,0.0016,0.0013,0.0087,0.067,1.1033,1.1946,0.0241,0.067,0.0697,0.0395,64.3636,107.2727,0.026,0.1678,0.229,0.0206,0.0028,0.0,0.9721,0.9857,70.94935,-0.0005,8.3659,50.6087,8.8677,8.8208,8.9967,9.021,0.001,0.0172,67.15,6.1399,3.5689,3.0041,2.0438,0.0457,0.077,9.0807,0.843,0.07,3.6562,0.2187,0.0759,1.7278,0.982,2.6424,33.0,16.337,0.0,0.0809,1176390144.0,3712.2,1.6667,0.0809,0.067,0.0139,0.0241,0.0429,0.05675775720477113,2.7300856352585896,0.1537757894736842,0.11488709677419341,0.2190379354838711,0.16696251612903226,0.05675775720477113,0.03616812445647443,0.6372366745568673,0.0205896327482967,2.0994183812803797,1.9569625161290323,0.05675775720477113,0.016696251612903227,450.64158177023694,0.29416686696527394,1.175416014932742,12.185703932274844,1.9569625161290323,0.7173582536488722,0.04071564558944131,0.024019393976538083,0.0400615055918679
10131.0,5.6744,5.4331,5.3084,5.1225,6.1584,5.8788,5.5823,5.4577,5.3468,8.75,0.0058,0.0209,0.0347,0.0168,0.0081,0.0014,0.005,0.0085,0.0745,1.2906,1.2961,0.0231,0.0745,0.0769,0.0426,63.2727,107.2727,0.0215,0.1689,0.2345,0.0127,0.0031,0.0,0.9721,0.9857,68.67297,-0.0005,8.3615,49.9677,8.8797,8.8325,8.9968,9.021,0.0015,0.0172,65.6159,5.956,3.4694,3.0696,1.9403,0.0584,0.0912,9.0851,0.8388,0.0747,3.6001,0.2332,0.0733,1.7278,0.982,2.6371,33.0,11.8096,0.0,0.1011,1176390656.0,3721.2,1.6954,0.1011,0.0745,0.0266,0.0231,0.0514,0.058613976786135114,2.732717511728187,0.14702842105263159,0.11762634408602195,0.1778655483870978,0.14774594623655987,0.058613976786135114,0.03773887849855508,0.6438545986438179,0.02087509828758003,2.0957535660937214,1.9377459462365598,0.058613976786135114,0.014774594623655988,450.64158177023694,0.2520660674085307,1.0071919231069586,12.185703932274844,1.9377459462365598,0.7145019876579846,0.041879802918232505,0.027105208294576515,0.043839382162479124
10131.5,5.6354,5.3728,5.2206,5.0443,5.6104,5.4749,5.1269,5.0281,4.9034,8.75,0.0064,0.0215,0.0396,0.023,0.0038,0.0008,0.0074,0.0075,0.0823,1.3422,1.1856,0.0196,0.0823,0.0843,0.0472,62.3636,106.5455,0.0209,0.1651,0.2397,0.0095,0.0035,0.0,0.9721,0.9857,69.91176,-0.0005,8.3659,51.244,8.8439,8.8325,8.9967,9.0341,0.0017,0.0176,67.2215,6.0927,3.4554,3.0914,1.9708,0.07,0.0693,9.0978,0.8289,0.0739,3.4748,0.2394,0.073,1.7278,0.982,2.6292,33.0,10.8906,0.0,0.1102,1176391168.0,3706.8,1.7085,0.1102,0.0823,0.0279,0.0196,0.0627,0.05839378733952652,2.7303748564749983,0.16046315789473684,0.10544758064516115,0.1356142795698928,0.132955369269949,0.05839378733952652,0.03942068963808918,0.6750836250589534,0.01897309770143734,2.0625003972671045,1.922955369269949,0.05839378733952652,0.013295536926994901,450.64158177023694,0.2276875252103267,0.9097814661914783,12.185703932274844,1.922955369269949,0.7432755490690547,0.04340267434700819,0.030107137420013287,0.04509825041253162
10132.0,5.6783,5.397,5.2175,5.0395,5.211,5.2165,4.9436,4.8328,4.6546,8.75,0.0002,0.0114,0.0333,0.0294,0.002,0.0,0.0017,0.0124,0.0787,1.1933,1.1426,0.0161,0.0787,0.0816,0.0576,63.2727,105.8182,0.0253,0.1485,0.2514,0.0058,0.0052,0.0,0.9721,0.9857,69.69518,-0.0005,8.3482,51.7396,8.8557,8.809,8.9967,9.0212,-0.0014,0.0179,67.5003,6.1218,3.4289,3.1766,1.9271,0.0827,0.0314,9.1184,0.8182,0.0816,3.4216,0.2218,0.078,1.7278,0.982,2.6115,33.0,17.6434,0.0,0.0903,1176391680.0,3736.2,1.6724,0.0903,0.0787,0.0116,0.0161,0.0626,0.07487885057984495,2.737181127648227,0.16568000000000002,0.0979368279569892,0.11950855913978509,0.1318084139784946,0.07487885057984495,0.04140675807357264,0.5529833558198081,0.033472092506272304,2.2402832772857866,1.9218084139784946,0.07487885057984495,0.01318084139784946,450.64158177023694,0.17602889595366375,0.7033667167529472,12.185703932274844,1.9218084139784946,0.5995625117753483,0.04489455173250283,0.03171371033465337,0.061698009181995486
10132.5,5.8808,5.563,5.3478,5.1361,5.156,5.5549,5.212,5.0197,4.7747,8.75,0.0,0.0,0.0189,0.0276,0.001,0.0,0.0,0.0087,0.0563,1.2252,1.2285,0.0097,0.0563,0.0611,0.0578,64.3636,105.8182,0.0241,0.1528,0.248,0.0054,0.0043,0.0,0.9721,0.9857,69.05581,-0.0005,8.3482,54.2625,8.8558,8.82,8.9967,9.0036,-0.0024,0.0187,70.6704,6.423,3.4312,3.1502,2.0389,0.0269,0.0044,9.1324,0.8079,0.0913,3.4509,0.2064,0.08,1.7278,0.982,2.6111,33.0,25.8219,0.0,0.0564,1176392192.0,3690.7,1.6441,0.0564,0.0563,0.0001,0.0097,0.0466,0.08495588324408924,2.7430762551647683,0.19223684210526318,0.1176129032258065,0.14768739784946275,0.15492487266553484,0.08495588324408924,0.04134903370542928,0.4867118335598743,0.04360684953865996,2.365336741804012,1.9449248726655348,0.08495588324408924,0.015492487266553485,450.64158177023694,0.18235920427125177,0.7286610194482717,12.185703932274844,1.9449248726655348,0.5318741752095253,0.0451858403296467,0.02969335306309321,0.06946339597753576
10133.0,6.1845,5.7719,5.5503,5.2621,6.0293,6.0732,5.5241,5.4732,5.0699,8.75,0.0,0.0,0.0143,0.0207,0.0007,0.0,0.0,0.0031,0.0388,1.2103,1.3317,0.0038,0.0388,0.0426,0.0568,64.9091,106.1818,0.0245,0.1559,0.2435,0.0056,0.0034,0.0,0.9721,0.9857,67.7886,-0.0005,8.3836,55.3476,8.8915,8.8208,8.9839,9.021,-0.0053,0.019,71.3814,6.6161,3.4852,3.3582,1.9702,0.0027,0.0003,9.1425,0.8027,0.0844,3.5919,0.2017,0.0769,1.7278,0.982,2.6129,33.0,17.355,0.0,0.0388,1176392704.0,3730.2,1.6359,0.0388,0.0388,0.0,0.0038,0.035,0.0757589473024698,2.739044493469662,0.20365894736842105,0.10563306451612886,0.1663372903225805,0.15464600594227496,0.0757589473024698,0.03969115909656023,0.5239138149332001,0.03606778820590958,2.283552419815749,1.944646005942275,0.0757589473024698,0.015464600594227496,450.64158177023694,0.20412903221166243,0.8156477173978735,12.185703932274844,1.944646005942275,0.5751991028100539,0.043576478518214785,0.02811187792398729,0.06029434670824231
10133.5,6.5832,6.2114,5.898,5.547,7.8689,7.4658,6.7722,6.4753,5.7664,8.75,0.0038,0.006,0.0173,0.0106,0.003,0.0006,0.0,0.0,0.0315,1.2101,1.3215,0.0036,0.0315,0.0314,0.0452,62.9091,105.4545,0.0197,0.1796,0.224,0.0057,0.0023,0.0,0.9721,0.9857,62.66388,-0.0005,8.357,54.9074,8.8797,8.7973,9.0096,9.0079,-0.0049,0.0191,70.4217,6.4161,3.362,3.3478,1.9165,0.0005,0.0003,9.1351,0.8097,0.0738,3.7643,0.2238,0.0662,1.7278,0.982,2.6327,33.0,6.2175,0.0008,0.0413,1176393216.0,3736.9,1.6763,0.0413,0.0315,0.0098,0.0036,0.0279,0.05832791935375177,2.7310779430155256,0.19902526315789476,0.10989650537634385,0.1581394408602151,0.1544608842671193,0.05832791935375177,0.03630275738071773,0.6223907484260822,0.02202516197303404,2.1187317938507615,1.9444608842671194,0.05832791935375177,0.01544608842671193,450.64158177023694,0.26481466504973844,1.058132078230473,12.185703932274844,1.9444608842671194,0.6922260011045513,0.040376102366996354,0.024930013940284424,0.04288183092703984
10134.0,6.874,6.503,6.1999,5.71,9.6266,9.0597,8.5227,7.8509,6.6778,8.75,0.004,0.0114,0.0199,0.0053,0.0037,0.0068,0.0,0.0,0.0357,1.2351,1.158,0.0105,0.0357,0.0342,0.0352,59.2727,104.7273,0.0197,0.1856,0.2172,0.0058,0.0026,0.0,0.9721,0.9857,60.53126,-0.0005,8.3747,54.2543,8.8677,8.8325,8.9967,9.021,-0.0032,0.0186,67.9426,6.5023,3.4997,3.7432,1.7371,0.0014,0.0045,9.1193,0.8275,0.0394,3.8887,0.2644,0.0553,1.7278,0.982,2.6497,33.0,7.2606,0.0016,0.0511,1176393728.0,3693.7,1.7669,0.0511,0.0357,0.0154,0.0105,0.0252,0.04531882989212716,2.725251354358223,0.1921505263157895,0.060850806451613074,0.09992146236559166,0.12650066638370128,0.04531882989212716,0.03292881001496658,0.7266032705025116,0.01239001987716058,1.9933488799893033,1.9165006663837012,0.04531882989212716,0.012650066638370129,450.64158177023694,0.27913489091578936,1.1153520601885274,12.185703932274844,1.9165006663837012,0.7953221645784531,0.036043069885969274,0.023393003247599145,0.03266876325375703
10134.5,6.6813,6.3819,6.1239,5.6422,8.8533,8.2817,7.9621,7.5248,6.3799,8.75,0.0008,0.0155,0.0312,0.0058,0.0009,0.012,0.0032,0.0,0.0531,1.4393,1.3374,0.0161,0.0531,0.0475,0.0324,56.7273,104.0,0.0198,0.1951,0.2062,0.0063,0.0033,0.0,0.9721,0.9857,56.64294,-0.0005,8.4012,51.7943,8.8439,8.8325,9.0096,9.021,0.0,0.018,66.0537,6.0703,3.3778,3.2567,1.864,0.0097,0.0213,9.0919,0.8501,0.042,3.8705,0.2882,0.0522,1.7278,0.982,2.6546,33.0,10.2073,0.0015,0.0694,1176394240.0,3748.1,1.8333,0.0694,0.0531,0.0163,0.0161,0.037,0.044831821278818525,2.7262346111851823,0.16625578947368422,0.07278763440860221,0.043214021505376565,0.10473490548953039,0.044831821278818525,0.03366727575378953,0.750968280864738,0.011164545525028997,1.9717138724883212,1.8947349054895304,0.044831821278818525,0.01047349054895304,450.64158177023694,0.23361733363041842,0.933475473114704,12.185703932274844,1.8947349054895304,0.8086131468555795,0.03625160008353238,0.02577810953457934,0.03435833072986549
10135.0,6.2016,5.9978,5.8023,5.3833,6.6753,6.1995,6.1653,6.0049,5.3078,8.75,0.0011,0.0204,0.0411,0.0075,0.0018,0.0131,0.0055,0.0,0.069,1.1685,1.2479,0.0204,0.069,0.0617,0.0396,56.3636,103.2727,0.0241,0.1821,0.2152,0.0149,0.0043,0.0,0.9721,0.9857,60.83067,-0.0005,8.3703,51.7583,8.8439,8.7973,8.9967,9.021,0.0012,0.0175,66.82,6.3069,3.5942,3.1465,2.0044,0.0268,0.0568,9.0639,0.8742,0.0603,3.7207,0.2879,0.059,1.7278,0.982,2.6422,33.0,10.0098,0.002,0.0905,1176394752.0,3715.6,1.8323,0.0905,0.069,0.0215,0.0204,0.0486,0.04606533257103716,2.723520060397082,0.16587684210526313,0.09441263440860224,0.005248688172042587,0.08556276513865285,0.04606533257103716,0.03705468005810106,0.8043940636043208,0.009010652512936106,1.9293257211598371,1.8755627651386528,0.04606533257103716,0.008556276513865285,450.64158177023694,0.1857422064775216,0.7421786362105693,12.185703932274844,1.8755627651386528,0.8575183419578578,0.03950186760805309,0.030945591094187805,0.03750905605717188
